id_cliente,nombre,edad,ciudad,segmento,fecha_alta,activo
219,Ana López,"""51""",Asuncion,STANDARD,15-09-2024,YES
1390,María P.,11,Asunción,STANDARD,23-10-2024,Yes
77,Pedro Silva,3,Luque,premium,12-10-2024,no
7607,Pedro Silva,"""55""",Asunción,premium,08-11-2024,NO
9168,Diego S.,39,Luque,STANDARD,04-20-2024,yes
6034,Pedro Silva,5,San Lorenzo,STANDARD,06-01-2024,yes
7961,Pedro Silva,6,Limpio,STANDARD,2024/07/25,no
4188,Ana López,4,Fernando,Standard,20-03-2024,YES
3912,Diego S.,11,Fernando,PREMIUM,03-26-2024,yes
6607,Ana López,10,Asunción,STANDARD,16/10/2024,no
1334,Diego S.,32,Limpio,STANDARD,05-14-2024,NO
8392,Sofía,69,Luque,PREMIUM,06-12-2024,no
1610,Marcos R.,11,Fernando,PREMIUM,04-17-2024,yes
4387,Sofía,2,San Lorenzo,STANDARD,12/03/2024,YES
4069,Sofía,"""22""",Fernando,STANDARD,10-19-2024,YES
9697,Marcos R.,34,Luque,Standard,05/09/2024,YES
8584,Lucía M.,2,Fernando,STANDARD,04-11-2024,Yes
8203,Pedro Silva,2,San Lorenzo,Standard,13/10/2024,NO
64,Pedro Silva,62,San Lorenzo,STANDARD,08/07/2024,Yes
7387,Marcos R.,"""29""",San Lorenzo,Standard,19/05/2024,no
2628,Pedro Silva,"""38""",San Lorenzo,PREMIUM,11-03-2024,NO
8064,Luis Gómez,"""55""",Asuncion,standard,05-09-2024,Yes
964,Pedro Silva,10,San Lorenzo,STANDARD,10-12-2024,yes
2263,María P.,4,San Lorenzo,PREMIUM,25/06/2024,Yes
5286,Carla Díaz,34,Limpio,Standard,13/05/2024,YES
7677,Diego S.,26,Luque,premium,2024/06/24,no
7730,Ana López,"""58""",Asuncion,premium,09-05-2024,YES
396,Diego S.,39,Limpio,PREMIUM,18/10/2024,NO
6395,Juan R.,8,Asuncion,Standard,09-17-2024,no
706,María P.,"""31""",Asuncion,premium,07-11-2024,yes
2490,Marcos R.,44,Asuncion,premium,2024/02/14,yes
3653,Juan R.,8,Limpio,premium,2024/02/11,yes
7883,Diego S.,-4,Fernando,Standard,10/01/2024,yes
6401,Ana López,-2,Limpio,premium,10-11-2024,Yes
7255,Pedro Silva,5,Asuncion,Standard,2024/04/03,NO
4099,Carla Díaz,38,Fernando,premium,07/02/2024,NO
3438,Carla Díaz,13,Asuncion,PREMIUM,26-03-2024,no
9820,Juan R.,3,Limpio,Standard,18/07/2024,YES
3566,Lucía M.,43,Limpio,premium,2024/08/01,Yes
5815,Lucía M.,"""50""",Fernando,premium,02-08-2024,NO
6933,Carla Díaz,62,San Lorenzo,PREMIUM,25-03-2024,Yes
9999,Ana López,"""45""",Limpio,PREMIUM,02-11-2024,no
3506,Carla Díaz,7,Luque,Standard,15/01/2024,no
3345,Diego S.,-3,Limpio,Standard,2024/01/16,NO
6337,Sofía,59,Luque,standard,2024/09/27,YES
8533,Juan R.,"""63""",San Lorenzo,premium,01-24-2024,NO
9838,Luis Gómez,5,Limpio,Standard,06-10-2024,YES
5542,María P.,"""28""",San Lorenzo,PREMIUM,26-09-2024,yes
9251,Sofía,"""39""",Asuncion,standard,25-02-2024,YES
1589,Marcos R.,60,Asuncion,STANDARD,01-12-2024,Yes
8234,Lucía M.,4,Asunción,standard,17/11/2024,NO
8229,Ana López,14,Asuncion,premium,07-12-2024,Yes
6220,Ana López,8,Asunción,Standard,2024/03/18,Yes
5387,Luis Gómez,7,San Lorenzo,Standard,28-10-2024,no
9022,Marcos R.,15,Limpio,standard,2024/12/10,YES
1042,Ana López,57,Limpio,standard,2024/09/02,NO
9971,Pedro Silva,"""62""",Limpio,STANDARD,11-01-2024,Yes
5925,Sofía,42,Fernando,STANDARD,23-12-2024,Yes
7766,Pedro Silva,62,Luque,premium,04-10-2024,NO
7875,María P.,41,Fernando,standard,19/12/2024,no
766,Pedro Silva,13,Limpio,standard,26-01-2024,yes
4284,Marcos R.,41,Asunción,STANDARD,28-12-2024,Yes
2126,Lucía M.,19,San Lorenzo,Standard,16-01-2024,no
9106,Carla Díaz,11,San Lorenzo,PREMIUM,12/02/2024,YES
5580,Pedro Silva,"""30""",Asuncion,premium,11-21-2024,no
3214,Pedro Silva,8,Luque,standard,2024/05/16,no
1149,Luis Gómez,8,San Lorenzo,standard,12/09/2024,NO
9608,Luis Gómez,66,Limpio,PREMIUM,11-10-2024,NO
2058,Marcos R.,10,Asuncion,premium,10-03-2024,no
6439,Ana López,-5,San Lorenzo,PREMIUM,2024/08/05,YES
7813,Ana López,14,Luque,PREMIUM,14/04/2024,Yes
1367,María P.,62,Fernando,PREMIUM,2024/03/10,NO
8414,Carla Díaz,34,Asunción,Standard,10-05-2024,no
6676,María P.,"""41""",Asuncion,standard,14-01-2024,yes
6044,Lucía M.,12,Luque,PREMIUM,04-08-2024,YES
6197,Lucía M.,14,Asuncion,PREMIUM,13/03/2024,no
6080,Juan R.,10,San Lorenzo,PREMIUM,13-06-2024,no
8586,Lucía M.,11,Luque,Standard,16-07-2024,no
108,Pedro Silva,"""29""",Limpio,PREMIUM,08-16-2024,yes
7023,Marcos R.,"""54""",Luque,standard,2024/11/12,NO
4824,Juan R.,"""60""",Asuncion,premium,2024/01/19,NO
8052,Ana López,10,Asunción,PREMIUM,2024/09/23,no
6449,Diego S.,67,Luque,standard,2024/12/13,no
2338,Diego S.,12,Fernando,PREMIUM,27/09/2024,yes
3400,Carla Díaz,"""57""",Fernando,PREMIUM,20/07/2024,no
2277,Carla Díaz,22,San Lorenzo,Standard,2024/07/25,no
1998,Lucía M.,"""55""",Luque,PREMIUM,2024/06/18,YES
3867,Sofía,70,Asunción,PREMIUM,2024/05/13,yes
6169,Sofía,"""36""",Asunción,PREMIUM,2024/07/14,yes
5693,Marcos R.,"""37""",Asunción,STANDARD,2024/01/25,NO
4960,Ana López,"""60""",Luque,premium,08-04-2024,yes
8540,María P.,"""62""",Asunción,premium,2024/11/19,NO
414,Diego S.,-1,Asunción,premium,2024/02/14,NO
2771,Juan R.,5,Asunción,standard,17-11-2024,yes
1620,Juan R.,6,Luque,Standard,02/01/2024,yes
1359,Juan R.,"""68""",Limpio,Standard,08-12-2024,YES
3218,Diego S.,11,Asunción,Standard,11-01-2024,no
5410,Diego S.,"""49""",Fernando,premium,17/11/2024,no
6152,Carla Díaz,"""46""",Fernando,premium,10/04/2024,yes
2088,Carla Díaz,10,Asuncion,Standard,2024/06/09,YES
3017,Marcos R.,43,Asunción,PREMIUM,10-16-2024,NO
8794,Luis Gómez,61,San Lorenzo,STANDARD,27/09/2024,Yes
7486,María P.,"""29""",San Lorenzo,premium,18/02/2024,NO
6708,Lucía M.,27,Luque,STANDARD,15/08/2024,Yes
5466,Diego S.,45,San Lorenzo,PREMIUM,21/02/2024,Yes
4654,Pedro Silva,"""55""",Luque,standard,03-15-2024,yes
9419,Lucía M.,30,Asuncion,premium,01-09-2024,YES
8546,Pedro Silva,-3,Luque,standard,26/07/2024,no
6688,Lucía M.,8,Luque,Standard,16-12-2024,NO
257,Ana López,"""29""",Limpio,STANDARD,08-09-2024,NO
2198,Luis Gómez,"""20""",Fernando,Standard,28/07/2024,yes
1027,Marcos R.,55,San Lorenzo,premium,07-11-2024,no
8067,Diego S.,"""34""",Fernando,premium,2024/11/24,NO
1221,Luis Gómez,"""57""",Limpio,standard,26/01/2024,YES
9497,Diego S.,0,San Lorenzo,premium,19/08/2024,NO
702,Luis Gómez,38,Asunción,premium,09-01-2024,NO
1957,María P.,27,Asuncion,standard,08-05-2024,no
554,Sofía,"""47""",Luque,PREMIUM,06-07-2024,YES
2523,Diego S.,3,Asuncion,PREMIUM,2024/10/18,Yes
3220,Carla Díaz,"""32""",San Lorenzo,standard,02-17-2024,YES
2529,Marcos R.,"""56""",San Lorenzo,standard,06-09-2024,Yes
1554,María P.,"""54""",Luque,PREMIUM,20/09/2024,NO
9205,Lucía M.,-4,Limpio,premium,2024/05/04,no
8745,Luis Gómez,15,Luque,STANDARD,24-05-2024,Yes
4437,María P.,"""35""",Limpio,PREMIUM,05/10/2024,Yes
1541,Diego S.,49,Limpio,PREMIUM,21/03/2024,yes
1515,Luis Gómez,15,Asunción,Standard,21-12-2024,Yes
3678,Juan R.,6,San Lorenzo,premium,2024/09/09,NO
124,Ana López,15,Limpio,standard,2024/01/10,Yes
9012,Pedro Silva,"""65""",Fernando,premium,25-05-2024,NO
10000,Diego S.,0,Fernando,standard,22/04/2024,YES
4477,Sofía,-2,Limpio,STANDARD,21/03/2024,Yes
2208,Lucía M.,"""31""",Fernando,STANDARD,04-14-2024,NO
4214,María P.,27,Luque,premium,12-02-2024,NO
1475,Sofía,"""18""",Asuncion,STANDARD,01-11-2024,yes
1386,Carla Díaz,29,San Lorenzo,premium,16/04/2024,yes
7817,Diego S.,"""48""",Asunción,Standard,20/03/2024,yes
5556,Marcos R.,"""70""",Asuncion,STANDARD,16/06/2024,NO
4303,María P.,"""62""",San Lorenzo,STANDARD,2024/10/05,no
87,Diego S.,"""44""",Limpio,PREMIUM,2024/04/09,yes
4521,Juan R.,49,Asuncion,PREMIUM,08-25-2024,YES
8932,Marcos R.,38,Limpio,STANDARD,01-07-2024,no
5301,María P.,15,Fernando,STANDARD,09-25-2024,no
3146,Lucía M.,"""64""",Asunción,standard,06-10-2024,Yes
688,Marcos R.,62,Fernando,PREMIUM,26/06/2024,Yes
48,Pedro Silva,11,Fernando,PREMIUM,11-23-2024,no
9243,Lucía M.,42,Fernando,PREMIUM,26-08-2024,YES
2911,Carla Díaz,36,Asuncion,Standard,28/12/2024,NO
9740,María P.,4,Fernando,premium,21-10-2024,yes
8500,Carla Díaz,62,San Lorenzo,premium,26/09/2024,NO
5926,Juan R.,"""30""",Fernando,standard,26-01-2024,Yes
5750,Carla Díaz,"""18""",Limpio,standard,18/02/2024,Yes
9206,Marcos R.,0,Fernando,premium,28/07/2024,yes
9478,Ana López,2,Limpio,PREMIUM,2024/04/14,no
2826,Sofía,10,Asunción,Standard,27-09-2024,yes
4677,María P.,2,Fernando,Standard,2024/03/20,Yes
6985,Lucía M.,65,Limpio,PREMIUM,16/08/2024,Yes
9630,Carla Díaz,"""35""",Asunción,STANDARD,15/10/2024,NO
8384,Lucía M.,56,Limpio,premium,03-02-2024,yes
47,Pedro Silva,49,Fernando,Standard,2024/07/22,YES
6734,Diego S.,55,Asuncion,Standard,2024/08/09,YES
4211,Juan R.,"""53""",San Lorenzo,standard,17/11/2024,Yes
3489,Marcos R.,"""54""",Asuncion,STANDARD,14-01-2024,NO
3818,Pedro Silva,-3,San Lorenzo,standard,06/02/2024,NO
5535,Carla Díaz,45,Fernando,STANDARD,11/01/2024,yes
8599,Diego S.,7,Asuncion,standard,2024/05/26,yes
6803,Carla Díaz,"""50""",Luque,PREMIUM,08-15-2024,Yes
7870,Ana López,10,San Lorenzo,Standard,02/11/2024,Yes
1639,Sofía,45,San Lorenzo,PREMIUM,2024/03/21,Yes
5909,Juan R.,8,San Lorenzo,Standard,14-11-2024,Yes
2046,Carla Díaz,4,Limpio,standard,25-03-2024,Yes
593,Diego S.,64,San Lorenzo,premium,05-01-2024,yes
4907,Luis Gómez,-1,Asuncion,PREMIUM,2024/10/09,Yes
1339,Ana López,41,Luque,standard,2024/12/09,YES
7546,Pedro Silva,25,Fernando,standard,03-03-2024,YES
9760,Sofía,"""33""",Asunción,STANDARD,26-11-2024,yes
3618,Pedro Silva,20,Fernando,PREMIUM,27-05-2024,NO
4581,Juan R.,20,Limpio,standard,2024/11/21,yes
949,Lucía M.,-4,Fernando,PREMIUM,15-05-2024,NO
2225,María P.,43,Fernando,Standard,08/08/2024,Yes
5121,Diego S.,"""41""",Fernando,premium,09/07/2024,Yes
8371,Marcos R.,34,Limpio,Standard,17-06-2024,NO
6069,Pedro Silva,"""26""",Luque,premium,25-10-2024,yes
242,Pedro Silva,-4,Asuncion,PREMIUM,21/05/2024,NO
2674,Pedro Silva,"""62""",San Lorenzo,premium,20/11/2024,NO
2014,María P.,7,Asunción,STANDARD,08-01-2024,yes
7829,Carla Díaz,"""68""",Asunción,premium,2024/08/18,NO
2642,María P.,"""24""",San Lorenzo,PREMIUM,03-19-2024,YES
3824,Lucía M.,"""43""",Limpio,standard,2024/09/07,NO
8381,Lucía M.,8,Limpio,Standard,2024/10/28,YES
6990,Pedro Silva,4,Limpio,STANDARD,12-12-2024,no
2819,María P.,29,Asunción,PREMIUM,08/09/2024,no
8132,Marcos R.,66,Fernando,premium,2024/08/22,YES
4394,Pedro Silva,"""52""",Luque,premium,16-10-2024,yes
3123,Luis Gómez,"""20""",Asuncion,standard,09-06-2024,NO
7578,Luis Gómez,57,Asuncion,premium,2024/10/18,Yes
2510,Luis Gómez,9,Fernando,PREMIUM,2024/11/14,yes
2707,Luis Gómez,18,San Lorenzo,Standard,28-03-2024,NO
2582,Carla Díaz,2,Fernando,STANDARD,2024/01/23,yes
1816,María P.,1,San Lorenzo,Standard,2024/11/01,YES
5393,María P.,46,Asunción,PREMIUM,2024/02/06,yes
3056,Pedro Silva,-5,Limpio,STANDARD,2024/11/19,Yes
8889,Carla Díaz,37,San Lorenzo,standard,01-08-2024,Yes
8805,María P.,54,Fernando,PREMIUM,2024/08/23,YES
4091,Diego S.,13,San Lorenzo,STANDARD,17/08/2024,no
8756,Carla Díaz,"""54""",Luque,Standard,21/08/2024,NO
2195,Juan R.,0,Fernando,STANDARD,2024/12/08,Yes
6047,Pedro Silva,-3,Luque,premium,08-25-2024,YES
7313,Sofía,34,Luque,standard,27/08/2024,yes
2646,María P.,5,Limpio,Standard,20/11/2024,NO
4333,Ana López,34,Limpio,premium,23/07/2024,yes
5500,Diego S.,"""28""",Limpio,STANDARD,10-07-2024,YES
9873,Pedro Silva,"""42""",Asuncion,Standard,10-19-2024,no
3935,Carla Díaz,56,Asuncion,Standard,07/12/2024,NO
7265,Pedro Silva,20,Asuncion,STANDARD,2024/12/22,yes
5254,Luis Gómez,15,Fernando,PREMIUM,06-12-2024,yes
3346,Juan R.,56,San Lorenzo,standard,08-05-2024,Yes
4306,Luis Gómez,9,Luque,STANDARD,06/08/2024,Yes
8130,Juan R.,12,Limpio,PREMIUM,10-03-2024,no
2424,Marcos R.,0,Asunción,STANDARD,2024/06/08,NO
4795,Carla Díaz,-4,Limpio,Standard,04/05/2024,YES
9572,Carla Díaz,15,Luque,STANDARD,17/08/2024,YES
4619,Diego S.,36,Fernando,standard,12-17-2024,yes
3299,Sofía,"""40""",Asuncion,premium,02-07-2024,YES
7049,Pedro Silva,10,Limpio,Standard,08-10-2024,YES
4571,Sofía,28,San Lorenzo,PREMIUM,28/11/2024,Yes
9014,Pedro Silva,"""30""",Asunción,premium,13-09-2024,Yes
8992,María P.,-2,Asunción,standard,23/06/2024,Yes
8536,Pedro Silva,3,Asuncion,premium,2024/07/28,YES
7128,María P.,"""19""",Luque,STANDARD,08-06-2024,no
8269,Lucía M.,67,Fernando,premium,01-03-2024,Yes
783,Luis Gómez,-5,Limpio,premium,01-25-2024,NO
5572,Sofía,54,San Lorenzo,STANDARD,2024/11/24,YES
9134,Pedro Silva,34,Luque,premium,24-11-2024,YES
3032,Pedro Silva,"""34""",Luque,PREMIUM,27-03-2024,yes
327,Pedro Silva,8,Luque,standard,04-27-2024,YES
4378,Luis Gómez,38,Luque,premium,07-10-2024,no
440,Diego S.,"""70""",Asunción,premium,08-10-2024,YES
1528,Diego S.,14,Luque,Standard,09-09-2024,YES
3559,María P.,"""60""",Limpio,PREMIUM,01-24-2024,YES
935,Diego S.,26,Asunción,Standard,23/05/2024,yes
7473,Carla Díaz,37,Fernando,PREMIUM,2024/01/19,no
426,Luis Gómez,51,Asunción,Standard,27/10/2024,yes
501,Marcos R.,11,Fernando,Standard,2024/01/06,Yes
3037,Pedro Silva,28,Asuncion,standard,09-09-2024,NO
2175,Luis Gómez,12,Fernando,Standard,07-14-2024,no
5097,Marcos R.,"""53""",Luque,STANDARD,2024/03/17,NO
610,Ana López,"""25""",Asunción,Standard,05-10-2024,NO
8572,Pedro Silva,"""57""",San Lorenzo,standard,21/05/2024,no
2572,Diego S.,"""55""",San Lorenzo,PREMIUM,09-04-2024,NO
5432,Juan R.,2,Luque,Standard,2024/05/14,YES
8401,Marcos R.,25,Asuncion,standard,23/03/2024,YES
4657,Lucía M.,"""53""",Asunción,premium,24-04-2024,Yes
639,Juan R.,4,Luque,Standard,13/07/2024,yes
7344,María P.,2,Fernando,STANDARD,03-20-2024,yes
5708,Ana López,5,Asuncion,STANDARD,04-23-2024,Yes
8608,María P.,-3,Luque,STANDARD,24/11/2024,Yes
2397,Juan R.,"""35""",Fernando,standard,03-09-2024,no
6479,Pedro Silva,18,Fernando,standard,06/07/2024,no
7117,Juan R.,12,San Lorenzo,PREMIUM,07-19-2024,NO
8440,Luis Gómez,65,Asuncion,standard,02-08-2024,Yes
1210,Sofía,4,Asunción,PREMIUM,2024/07/23,YES
8111,Diego S.,53,Asuncion,premium,10-10-2024,no
9284,Lucía M.,48,San Lorenzo,PREMIUM,10-14-2024,yes
9510,Pedro Silva,-4,San Lorenzo,premium,2024/11/04,Yes
2403,Luis Gómez,7,Asuncion,standard,13/09/2024,NO
3708,Ana López,15,Luque,STANDARD,17-03-2024,yes
5247,Luis Gómez,-4,Asunción,PREMIUM,05-09-2024,NO
865,Carla Díaz,-2,Luque,STANDARD,04-28-2024,yes
3502,Marcos R.,"""56""",Luque,Standard,02-03-2024,yes
2569,Pedro Silva,70,Asuncion,PREMIUM,2024/03/05,no
9556,Juan R.,"""28""",Luque,premium,12/09/2024,NO
5901,Sofía,58,Fernando,premium,15/03/2024,NO
5222,Pedro Silva,-1,Luque,STANDARD,27-02-2024,YES
8452,Juan R.,54,Limpio,Standard,21/10/2024,yes
3752,Ana López,"""19""",Limpio,standard,03-22-2024,NO
7506,Diego S.,"""26""",Asunción,STANDARD,2024/05/26,NO
1850,Sofía,53,Asuncion,PREMIUM,2024/02/18,YES
9578,Marcos R.,"""43""",San Lorenzo,standard,08-11-2024,no
9254,Juan R.,5,Fernando,standard,10-06-2024,no
8698,Luis Gómez,5,Asunción,PREMIUM,02-12-2024,NO
7866,Pedro Silva,34,Asuncion,STANDARD,2024/05/19,Yes
2733,Sofía,"""39""",Asuncion,STANDARD,17-03-2024,Yes
4711,Marcos R.,"""40""",Asuncion,STANDARD,03-08-2024,no
5394,Juan R.,"""33""",Limpio,standard,07-09-2024,yes
6391,Juan R.,67,Fernando,standard,05-22-2024,YES
9213,Luis Gómez,12,Fernando,PREMIUM,2024/01/22,no
5868,Luis Gómez,"""49""",Asuncion,standard,14-10-2024,yes
4146,María P.,13,Asuncion,premium,07-02-2024,Yes
2741,Carla Díaz,-5,Fernando,STANDARD,01-16-2024,YES
8424,Juan R.,6,Asuncion,standard,2024/04/19,YES
5137,Pedro Silva,9,Luque,standard,22/07/2024,Yes
3347,María P.,1,Limpio,premium,03/03/2024,yes
5578,Lucía M.,"""23""",Limpio,STANDARD,16-11-2024,yes
2550,Marcos R.,45,Luque,standard,08-09-2024,Yes
3525,Lucía M.,14,San Lorenzo,STANDARD,22/10/2024,YES
5226,Pedro Silva,"""49""",Asunción,Standard,06-05-2024,NO
2625,Lucía M.,19,Asuncion,premium,06-09-2024,YES
1362,Sofía,11,Limpio,standard,22/11/2024,yes
3609,Juan R.,10,Luque,STANDARD,14-05-2024,yes
3965,María P.,36,Limpio,STANDARD,03-22-2024,no
3743,Carla Díaz,3,Luque,standard,26-01-2024,yes
3361,Juan R.,5,Asunción,standard,03/06/2024,no
6927,Pedro Silva,"""30""",Luque,PREMIUM,16/03/2024,NO
6527,María P.,65,Limpio,Standard,04-07-2024,yes
1140,Diego S.,53,Asuncion,premium,2024/05/13,yes
45,Ana López,"""61""",San Lorenzo,STANDARD,05-02-2024,NO
5164,Lucía M.,1,San Lorenzo,standard,21/01/2024,NO
9954,Diego S.,10,Luque,STANDARD,26/05/2024,NO
773,Carla Díaz,"""50""",Limpio,standard,2024/08/27,NO
3821,Sofía,14,Asunción,Standard,22/01/2024,Yes
1500,Juan R.,"""52""",Luque,standard,21/11/2024,Yes
1593,Lucía M.,21,Asuncion,standard,2024/06/26,no
2104,Luis Gómez,"""63""",Limpio,standard,01-17-2024,YES
876,Luis Gómez,"""61""",Asunción,STANDARD,22-03-2024,NO
8484,Diego S.,26,Fernando,PREMIUM,24-08-2024,NO
6368,María P.,"""51""",Limpio,premium,07-23-2024,Yes
3580,Carla Díaz,"""53""",Asuncion,premium,11/01/2024,NO
5087,Marcos R.,4,Limpio,STANDARD,2024/01/13,NO
6216,Diego S.,"""19""",San Lorenzo,standard,26-09-2024,YES
3226,Pedro Silva,5,Asuncion,Standard,21-05-2024,Yes
3844,Ana López,"""66""",Asunción,PREMIUM,2024/11/09,yes
7378,Luis Gómez,43,Asunción,STANDARD,20-05-2024,Yes
7253,Carla Díaz,54,Asuncion,standard,2024/04/12,Yes
4230,Luis Gómez,56,Asunción,standard,25-02-2024,yes
9420,Pedro Silva,59,Asuncion,PREMIUM,04-09-2024,NO
49,Ana López,20,Limpio,Standard,05-11-2024,yes
5974,Ana López,57,Asunción,PREMIUM,2024/02/07,no
9519,Ana López,"""33""",Asunción,Standard,03-06-2024,yes
6561,Pedro Silva,"""23""",Fernando,Standard,14-06-2024,no
4932,Luis Gómez,"""42""",Asunción,STANDARD,2024/08/26,no
3105,Diego S.,18,Fernando,PREMIUM,18/08/2024,yes
1956,Pedro Silva,1,Asuncion,STANDARD,02/11/2024,Yes
7857,María P.,10,San Lorenzo,Standard,12-09-2024,no
4877,Sofía,"""33""",San Lorenzo,STANDARD,19/01/2024,YES
6295,María P.,"""31""",Fernando,PREMIUM,2024/08/01,YES
561,Carla Díaz,0,Asuncion,standard,05-26-2024,Yes
5418,Carla Díaz,49,Fernando,Standard,25/02/2024,YES
711,Luis Gómez,49,Fernando,PREMIUM,03-13-2024,no
36,Pedro Silva,22,Luque,premium,2024/09/20,yes
5022,Marcos R.,"""65""",San Lorenzo,STANDARD,21/06/2024,YES
7470,Luis Gómez,55,Luque,Standard,18-12-2024,Yes
4232,Pedro Silva,70,Asunción,STANDARD,09-12-2024,Yes
9349,Juan R.,41,Limpio,premium,11/07/2024,no
4150,Juan R.,-2,Limpio,PREMIUM,2024/08/22,NO
8386,Luis Gómez,4,Fernando,STANDARD,2024/12/24,NO
4937,Ana López,"""41""",San Lorenzo,Standard,12-02-2024,yes
6091,Pedro Silva,"""18""",Fernando,premium,01-12-2024,yes
6141,Pedro Silva,"""66""",San Lorenzo,premium,06-10-2024,Yes
5122,Luis Gómez,36,Limpio,standard,05-03-2024,NO
8824,Lucía M.,-5,Fernando,premium,13/08/2024,NO
3638,Luis Gómez,50,Luque,PREMIUM,2024/06/21,no
5818,Marcos R.,"""29""",Luque,standard,11/01/2024,yes
7807,Ana López,"""48""",Asunción,standard,2024/08/17,Yes
7905,Sofía,6,Luque,STANDARD,10/01/2024,yes
6549,Pedro Silva,"""31""",Fernando,premium,2024/05/16,Yes
5908,Sofía,14,Asuncion,PREMIUM,2024/10/16,yes
9656,Luis Gómez,65,Limpio,STANDARD,16/03/2024,YES
63,Marcos R.,"""39""",San Lorenzo,PREMIUM,2024/07/06,YES
8637,Juan R.,6,Asuncion,STANDARD,2024/09/08,Yes
6821,Carla Díaz,31,San Lorenzo,standard,20/07/2024,YES
9444,Lucía M.,21,Asunción,Standard,10/02/2024,yes
5970,Lucía M.,33,Limpio,premium,02-06-2024,NO
6132,Pedro Silva,13,Asunción,premium,10-06-2024,NO
8855,Carla Díaz,"""57""",Fernando,Standard,24-01-2024,yes
5529,Sofía,18,Limpio,premium,09-27-2024,yes
6951,Ana López,2,Asunción,STANDARD,25/08/2024,yes
2968,Diego S.,39,Luque,PREMIUM,19-12-2024,Yes
5616,María P.,8,Asuncion,premium,08-20-2024,yes
4815,Pedro Silva,19,Limpio,premium,01/02/2024,yes
5151,Sofía,11,San Lorenzo,premium,26/04/2024,NO
375,Marcos R.,"""26""",Limpio,Standard,15/04/2024,NO
4722,Lucía M.,56,Limpio,PREMIUM,07/11/2024,no
678,Sofía,15,Asuncion,Standard,12-02-2024,yes
9486,Juan R.,"""48""",Limpio,standard,2024/10/23,yes
6578,María P.,13,Fernando,PREMIUM,2024/02/22,no
9314,Diego S.,25,Asunción,premium,04-23-2024,Yes
7751,Carla Díaz,-2,Asuncion,Standard,05-04-2024,yes
8338,Marcos R.,"""50""",Asunción,Standard,26-02-2024,NO
756,Lucía M.,8,Asunción,STANDARD,2024/03/09,YES
1681,Sofía,27,Asunción,standard,06-25-2024,no
16,Marcos R.,"""53""",Asunción,Standard,12/11/2024,YES
1694,Marcos R.,"""34""",Fernando,Standard,2024/08/09,NO
7862,Lucía M.,35,Asunción,standard,2024/05/06,Yes
3728,Sofía,"""61""",Limpio,STANDARD,11-26-2024,YES
6666,Pedro Silva,38,Asuncion,premium,13/09/2024,yes
6142,Carla Díaz,54,San Lorenzo,Standard,05-14-2024,no
8279,Pedro Silva,67,Fernando,PREMIUM,2024/01/21,NO
9372,Marcos R.,23,San Lorenzo,PREMIUM,12/12/2024,YES
9521,Carla Díaz,2,Asunción,Standard,14/03/2024,yes
5547,Pedro Silva,67,Luque,STANDARD,03-07-2024,Yes
1947,Lucía M.,6,Luque,premium,2024/06/05,YES
9933,Diego S.,"""48""",Asunción,Standard,10-28-2024,yes
5134,Carla Díaz,"""40""",Asuncion,STANDARD,07-15-2024,Yes
7895,María P.,11,Luque,PREMIUM,04-22-2024,Yes
5447,Lucía M.,"""58""",Luque,PREMIUM,22/10/2024,yes
2895,Carla Díaz,"""19""",San Lorenzo,Standard,12-05-2024,YES
8768,Luis Gómez,24,Fernando,STANDARD,06-21-2024,Yes
8849,María P.,"""36""",Asuncion,Standard,08-01-2024,yes
2363,Pedro Silva,10,Asuncion,standard,04-02-2024,no
1866,Carla Díaz,"""24""",Limpio,PREMIUM,2024/06/17,no
8764,Juan R.,12,Asunción,premium,13-09-2024,no
6162,Luis Gómez,"""62""",San Lorenzo,PREMIUM,16/11/2024,yes
8816,Marcos R.,54,Luque,PREMIUM,04/01/2024,no
3318,Sofía,"""42""",Limpio,standard,13/04/2024,YES
9396,Ana López,34,Luque,Standard,13-01-2024,YES
3651,Luis Gómez,"""66""",Fernando,standard,09-11-2024,yes
7393,Ana López,"""42""",Asuncion,standard,2024/05/14,Yes
5462,Lucía M.,"""62""",San Lorenzo,standard,26-12-2024,YES
4740,Diego S.,3,Limpio,Standard,08/02/2024,no
2938,Luis Gómez,"""38""",Asunción,Standard,01-17-2024,NO
8531,María P.,"""55""",Asunción,Standard,09-08-2024,NO
7214,Lucía M.,"""43""",Luque,premium,05-08-2024,no
6661,Carla Díaz,0,Asuncion,STANDARD,01-07-2024,NO
6662,Ana López,13,Asunción,Standard,2024/06/05,Yes
4902,Juan R.,"""47""",Luque,Standard,2024/01/01,NO
9171,Luis Gómez,47,Limpio,STANDARD,12-20-2024,Yes
2467,Juan R.,5,Asunción,STANDARD,2024/09/15,Yes
5021,Diego S.,29,Luque,STANDARD,21-01-2024,YES
112,Carla Díaz,"""57""",Fernando,Standard,09-23-2024,Yes
6024,Carla Díaz,"""62""",Limpio,Standard,15/08/2024,no
9918,Luis Gómez,"""50""",San Lorenzo,PREMIUM,09-23-2024,NO
3031,María P.,2,Fernando,STANDARD,12-27-2024,yes
9456,Lucía M.,40,Luque,STANDARD,12-20-2024,Yes
6014,Sofía,"""24""",Limpio,standard,11/01/2024,no
3170,Marcos R.,-3,Asunción,Standard,07-09-2024,Yes
728,Carla Díaz,26,Limpio,STANDARD,20/05/2024,NO
984,Ana López,2,San Lorenzo,standard,06-10-2024,YES
