id_cliente,nombre,edad,ciudad,segmento,fecha_alta,activo
2534,sofía,10.0,asuncion,premium,2024-09-05,True
1065,marcos r.,65.0,fernando,standard,2024-10-08,False
6326,lucía m.,,asuncion,premium,2024-07-04,False
6597,juan r.,,san lorenzo,standard,2024-11-21,False
4332,luis gómez,47.0,limpio,premium,2024-07-09,False
3498,pedro silva,,luque,standard,2024-12-20,True
7237,carla díaz,70.0,asunción,standard,2024-11-12,True
6758,diego s.,,asuncion,premium,2024-08-04,False
7074,carla díaz,13.0,san lorenzo,standard,2024-01-19,False
6444,sofía,,asuncion,premium,2024-03-23,False
9527,ana lópez,10.0,asuncion,standard,2024-09-06,False
1056,luis gómez,,asuncion,standard,2024-09-28,True
1847,marcos r.,8.0,asuncion,standard,2024-01-13,False
4859,ana lópez,44.0,asuncion,premium,2024-03-24,False
2377,sofía,,luque,premium,2024-06-04,True
9779,carla díaz,,san lorenzo,standard,2024-04-08,True
5784,pedro silva,48.0,asuncion,standard,2024-08-11,False
8556,pedro silva,4.0,luque,standard,2024-11-23,True
779,marcos r.,57.0,luque,premium,2024-12-20,True
4896,juan r.,,limpio,standard,2024-09-15,False
4593,lucía m.,8.0,san lorenzo,premium,2024-04-28,False
9631,lucía m.,,limpio,standard,2024-09-21,True
4535,pedro silva,9.0,asunción,premium,2024-10-22,True
8235,diego s.,37.0,luque,standard,2024-07-23,False
4241,lucía m.,,asuncion,standard,2024-02-21,True
4041,juan r.,23.0,asunción,standard,2024-10-15,True
9049,luis gómez,55.0,luque,standard,2024-12-08,False
6166,maría p.,,san lorenzo,standard,2024-12-27,False
8183,pedro silva,42.0,asuncion,premium,2024-03-05,False
6976,sofía,,limpio,standard,2024-06-13,True
221,pedro silva,,asuncion,premium,2024-05-27,False
4745,sofía,7.0,limpio,standard,2024-06-23,True
4802,lucía m.,18.0,asunción,standard,2024-11-17,True
392,luis gómez,,san lorenzo,premium,2024-12-19,True
6562,carla díaz,,asuncion,premium,2024-03-19,False
4190,diego s.,24.0,limpio,premium,2024-03-20,False
1092,diego s.,,fernando,premium,2024-09-12,True
3815,lucía m.,,luque,standard,2024-10-22,True
5984,juan r.,42.0,san lorenzo,premium,2024-07-04,True
3765,marcos r.,58.0,san lorenzo,standard,2024-07-08,False
5932,lucía m.,,asuncion,standard,2024-02-16,True
6016,lucía m.,63.0,fernando,premium,2024-01-01,False
7308,juan r.,48.0,fernando,premium,2024-12-13,False
91,juan r.,,fernando,standard,2024-11-04,True
8833,marcos r.,,fernando,standard,2024-07-19,True
6335,luis gómez,9.0,luque,standard,2024-10-19,False
800,pedro silva,,luque,premium,2024-07-23,False
7998,juan r.,47.0,asuncion,standard,2024-01-13,True
9602,diego s.,50.0,asuncion,standard,2024-10-09,True
4599,luis gómez,,asunción,premium,2024-06-24,False
8884,sofía,8.0,luque,premium,2024-06-21,False
8495,luis gómez,0.0,limpio,premium,2024-11-14,True
9264,carla díaz,,asuncion,premium,2024-03-07,True
5201,lucía m.,20.0,fernando,premium,2024-05-04,False
3266,luis gómez,,asunción,standard,2024-03-06,True
7670,maría p.,33.0,asunción,standard,2024-02-01,True
8907,luis gómez,,limpio,premium,2024-07-08,False
7087,luis gómez,9.0,limpio,premium,2024-07-22,False
3152,marcos r.,61.0,san lorenzo,standard,2024-03-08,False
1479,carla díaz,59.0,fernando,standard,2024-02-26,True
2984,ana lópez,3.0,san lorenzo,standard,2024-04-17,False
8013,diego s.,12.0,asuncion,standard,2024-04-22,True
698,juan r.,,limpio,standard,2024-12-14,True
8668,ana lópez,27.0,asuncion,standard,2024-04-01,True
3759,pedro silva,8.0,fernando,premium,2024-11-16,False
6755,maría p.,,san lorenzo,standard,2024-05-09,False
395,sofía,44.0,luque,standard,2024-10-14,True
4403,maría p.,21.0,luque,premium,2024-01-10,True
1692,juan r.,,asuncion,premium,2024-02-03,True
2586,juan r.,13.0,limpio,premium,2024-06-03,True
6242,marcos r.,25.0,san lorenzo,premium,2024-10-19,True
1269,pedro silva,,asuncion,standard,2024-07-12,True
2832,luis gómez,,luque,premium,2024-12-09,False
95,marcos r.,22.0,asuncion,standard,2024-02-18,True
6713,ana lópez,69.0,san lorenzo,premium,2024-12-08,True
3016,pedro silva,,limpio,standard,2024-08-04,True
2435,pedro silva,,fernando,premium,2024-01-01,True
7162,carla díaz,3.0,san lorenzo,standard,2024-08-08,False
1096,diego s.,4.0,asuncion,premium,2024-12-05,False
4987,lucía m.,,luque,standard,2024-03-04,True
6280,pedro silva,30.0,asuncion,standard,2024-10-10,False
2728,juan r.,,asunción,standard,2024-12-22,False
5275,luis gómez,46.0,san lorenzo,standard,2024-04-15,True
673,sofía,13.0,limpio,standard,2024-05-05,True
150,maría p.,3.0,asuncion,standard,2024-10-06,False
9305,pedro silva,,fernando,standard,2024-08-10,False
6679,carla díaz,7.0,fernando,premium,2024-10-03,True
3753,marcos r.,,limpio,standard,2024-12-08,False
9660,juan r.,,limpio,standard,2024-09-22,False
7597,carla díaz,51.0,san lorenzo,premium,2024-01-20,True
3514,pedro silva,65.0,san lorenzo,standard,2024-10-28,True
129,pedro silva,43.0,luque,standard,2024-05-03,True
6604,diego s.,,limpio,premium,2024-03-10,False
9100,lucía m.,3.0,san lorenzo,standard,2024-12-27,False
2774,pedro silva,36.0,asuncion,standard,2024-09-26,False
5407,juan r.,12.0,asuncion,standard,2024-10-23,True
8327,lucía m.,67.0,asunción,standard,2024-08-08,True
2148,juan r.,,san lorenzo,premium,2024-10-09,True
8082,ana lópez,,fernando,premium,2024-06-05,False
9716,juan r.,,san lorenzo,standard,2024-01-17,False
7100,maría p.,3.0,san lorenzo,premium,2024-11-16,True
8922,carla díaz,27.0,asunción,premium,2024-08-23,False
4388,maría p.,,luque,premium,2024-05-13,False
37,lucía m.,36.0,asunción,standard,2024-08-11,False
8979,ana lópez,8.0,asunción,standard,2024-07-06,True
4741,juan r.,58.0,luque,standard,2024-09-20,False
7033,marcos r.,12.0,san lorenzo,standard,2024-11-03,True
3055,sofía,59.0,san lorenzo,standard,2024-08-09,True
8453,carla díaz,,san lorenzo,premium,2024-03-18,True
2447,luis gómez,,asunción,premium,2024-03-04,True
6883,juan r.,18.0,asuncion,premium,2024-09-05,False
4884,luis gómez,,limpio,standard,2024-02-10,True
1489,pedro silva,6.0,fernando,standard,2024-12-19,False
7902,juan r.,35.0,san lorenzo,standard,2024-08-23,False
6690,diego s.,49.0,asuncion,premium,2024-04-20,True
3149,luis gómez,8.0,asunción,premium,2024-05-25,False
5789,carla díaz,,limpio,premium,2024-09-28,True
8175,luis gómez,,san lorenzo,standard,2024-03-26,True
17,juan r.,,limpio,premium,2024-02-12,False
733,ana lópez,2.0,luque,standard,2024-08-10,False
3243,ana lópez,37.0,san lorenzo,standard,2024-12-01,False
8681,lucía m.,24.0,luque,standard,2024-12-20,False
3526,marcos r.,,san lorenzo,premium,2024-10-05,False
9024,luis gómez,,asunción,standard,2024-04-03,True
3458,marcos r.,,asunción,premium,2024-08-26,False
8906,maría p.,0.0,san lorenzo,premium,2024-04-21,False
9354,diego s.,45.0,asuncion,standard,2024-03-13,True
7141,luis gómez,,fernando,premium,2024-10-27,True
859,pedro silva,,asunción,standard,2024-10-16,False
1223,pedro silva,57.0,limpio,standard,2024-02-13,False
2258,carla díaz,54.0,asunción,standard,2024-12-22,False
3161,sofía,,san lorenzo,standard,2024-09-06,True
9003,ana lópez,65.0,limpio,premium,2024-05-09,True
4615,juan r.,31.0,asuncion,standard,2024-10-03,False
3168,ana lópez,23.0,asuncion,premium,2024-11-20,True
3225,marcos r.,43.0,limpio,standard,2024-03-10,False
8006,luis gómez,35.0,asuncion,standard,2024-03-16,False
9580,ana lópez,,fernando,standard,2024-03-08,False
5306,pedro silva,42.0,asunción,premium,2024-05-04,False
8448,pedro silva,,asuncion,premium,2024-10-09,False
5866,ana lópez,,fernando,standard,2024-08-24,True
3599,marcos r.,,san lorenzo,standard,2024-08-14,True
8416,juan r.,,limpio,premium,2024-08-19,True
4470,juan r.,21.0,asuncion,standard,2024-10-26,False
2959,carla díaz,1.0,asuncion,standard,2024-12-24,False
6934,luis gómez,9.0,fernando,standard,2024-08-07,False
776,maría p.,,fernando,standard,2024-09-16,False
8426,marcos r.,,san lorenzo,standard,2024-08-14,False
9107,luis gómez,30.0,asuncion,standard,2024-07-11,False
2833,sofía,,asunción,premium,2024-04-09,True
8138,juan r.,8.0,asunción,standard,2024-07-27,True
5945,juan r.,49.0,san lorenzo,standard,2024-12-18,False
1491,juan r.,5.0,luque,standard,2024-07-14,False
4992,lucía m.,48.0,san lorenzo,premium,2024-12-21,True
7429,marcos r.,6.0,luque,standard,2024-10-18,False
2827,luis gómez,,luque,premium,2024-08-22,False
1443,luis gómez,,san lorenzo,standard,2024-11-28,True
2975,ana lópez,,asuncion,standard,2024-05-11,False
2995,luis gómez,8.0,asuncion,premium,2024-06-04,True
1835,diego s.,,asunción,premium,2024-05-06,False
4631,marcos r.,4.0,limpio,premium,2024-08-26,True
1711,ana lópez,12.0,san lorenzo,standard,2024-02-03,True
3896,lucía m.,,luque,standard,2024-12-13,True
1137,luis gómez,39.0,asunción,standard,2024-02-23,False
9526,diego s.,,limpio,standard,2024-04-11,False
4165,lucía m.,47.0,asunción,premium,2024-03-27,False
1775,marcos r.,7.0,fernando,premium,2024-01-20,True
7370,luis gómez,14.0,luque,premium,2024-08-14,False
5001,lucía m.,52.0,luque,standard,2024-12-07,True
5661,maría p.,70.0,san lorenzo,standard,2024-04-10,True
351,sofía,,san lorenzo,standard,2024-07-13,True
3178,juan r.,3.0,san lorenzo,premium,2024-08-15,False
8704,ana lópez,,limpio,standard,2024-10-20,False
1299,carla díaz,,asunción,standard,2024-06-03,False
5027,ana lópez,,limpio,standard,2024-12-23,True
2528,carla díaz,3.0,luque,standard,2024-09-23,True
4462,juan r.,,limpio,premium,2024-06-05,True
3386,sofía,5.0,asuncion,standard,2024-01-10,True
3256,marcos r.,,limpio,premium,2024-07-14,True
6517,carla díaz,,asuncion,standard,2024-07-12,True
5851,pedro silva,13.0,fernando,premium,2024-11-17,False
9834,lucía m.,,limpio,premium,2024-05-23,False
4749,marcos r.,,limpio,premium,2024-02-23,True
854,sofía,70.0,fernando,standard,2024-03-27,False
4406,lucía m.,23.0,asunción,standard,2024-12-28,False
207,diego s.,1.0,asuncion,premium,2024-02-04,False
7722,maría p.,10.0,asunción,premium,2024-11-03,False
9241,marcos r.,,limpio,standard,2024-01-02,False
7275,pedro silva,58.0,limpio,standard,2024-02-24,True
173,juan r.,,limpio,premium,2024-02-18,False
4022,carla díaz,,fernando,standard,2024-07-13,False
7628,pedro silva,10.0,asuncion,standard,2024-07-07,False
1822,luis gómez,,asunción,standard,2024-03-15,True
4753,marcos r.,,asuncion,premium,2024-07-16,True
6159,sofía,,luque,standard,2024-10-10,True
5404,luis gómez,,luque,standard,2024-03-25,True
3024,juan r.,,luque,standard,2024-09-19,True
8040,juan r.,19.0,san lorenzo,standard,2024-07-01,True
6003,sofía,,limpio,premium,2024-10-06,False
2158,lucía m.,15.0,limpio,standard,2024-07-03,False
1663,carla díaz,10.0,asuncion,standard,2024-01-05,True
7719,marcos r.,23.0,asunción,standard,2024-07-03,True
990,sofía,11.0,fernando,premium,2024-02-11,False
4826,carla díaz,,limpio,standard,2024-11-09,False
8112,lucía m.,,luque,standard,2024-01-15,False
9767,pedro silva,58.0,asuncion,premium,2024-01-16,True
1749,diego s.,68.0,limpio,standard,2024-09-22,False
3022,ana lópez,10.0,fernando,standard,2024-12-21,False
7750,diego s.,10.0,fernando,premium,2024-12-17,False
6921,carla díaz,43.0,fernando,premium,2024-06-19,True
7912,diego s.,,asunción,standard,2024-04-19,True
8464,sofía,51.0,asunción,standard,2024-10-18,False
1790,luis gómez,52.0,asuncion,standard,2024-10-20,False
5110,diego s.,4.0,luque,premium,2024-09-02,True
5405,juan r.,55.0,asunción,standard,2024-06-11,True
4469,lucía m.,,asuncion,standard,2024-12-09,True
9881,maría p.,53.0,san lorenzo,standard,2024-11-15,True
9084,diego s.,10.0,asunción,premium,2024-01-14,True
5242,marcos r.,26.0,luque,premium,2024-11-11,True
12,diego s.,57.0,asuncion,premium,2024-11-21,False
1263,lucía m.,68.0,luque,standard,2024-04-05,False
7029,diego s.,,asunción,standard,2024-10-25,False
4350,juan r.,67.0,fernando,premium,2024-01-06,False
2199,lucía m.,10.0,asuncion,standard,2024-01-20,True
4994,sofía,49.0,luque,premium,2024-10-13,True
3993,pedro silva,,limpio,standard,2024-05-07,True
3448,ana lópez,,san lorenzo,standard,2024-05-20,True
8214,diego s.,,fernando,standard,2024-02-06,False
926,marcos r.,,san lorenzo,standard,2024-07-10,False
734,marcos r.,28.0,asunción,premium,2024-04-28,True
5964,carla díaz,42.0,fernando,standard,2024-09-07,False
248,maría p.,51.0,luque,premium,2024-10-22,False
2947,pedro silva,21.0,san lorenzo,premium,2024-08-20,False
540,sofía,1.0,luque,standard,2024-01-04,False
4280,maría p.,8.0,limpio,premium,2024-06-27,True
281,luis gómez,,asuncion,premium,2024-12-04,True
5225,pedro silva,11.0,san lorenzo,premium,2024-10-23,True
4618,diego s.,,fernando,standard,2024-02-13,False
9736,diego s.,56.0,san lorenzo,standard,2024-12-04,True
151,carla díaz,,san lorenzo,standard,2024-08-17,False
1722,maría p.,14.0,asunción,premium,2024-06-03,True
4289,lucía m.,3.0,asuncion,standard,2024-10-08,False
8173,pedro silva,,luque,standard,2024-12-09,False
196,carla díaz,14.0,asunción,premium,2024-03-25,True
1604,ana lópez,3.0,asunción,standard,2024-07-04,False
1534,luis gómez,,luque,standard,2024-04-27,False
2459,juan r.,,luque,premium,2024-10-07,False
7102,lucía m.,,luque,standard,2024-07-04,False
7958,lucía m.,,san lorenzo,premium,2024-11-04,True
4048,maría p.,,luque,standard,2024-05-22,True
9322,sofía,,limpio,premium,2024-07-21,False
7186,maría p.,57.0,asunción,standard,2024-03-20,True
852,lucía m.,,san lorenzo,premium,2024-11-14,False
1705,marcos r.,,san lorenzo,premium,2024-01-23,True
8991,maría p.,7.0,asunción,standard,2024-02-25,True
1355,sofía,,asuncion,standard,2024-04-17,True
6547,pedro silva,5.0,asuncion,standard,2024-12-01,False
7637,sofía,,luque,standard,2024-03-09,True
7058,ana lópez,47.0,limpio,premium,2024-02-26,True
7076,sofía,33.0,fernando,premium,2024-09-07,True
6992,marcos r.,63.0,asunción,standard,2024-09-15,True
1363,marcos r.,40.0,luque,premium,2024-03-15,True
6783,diego s.,,asuncion,standard,2024-06-23,False
8351,maría p.,,san lorenzo,premium,2024-02-15,True
1578,sofía,,fernando,premium,2024-08-25,False
7243,diego s.,,fernando,premium,2024-03-04,False
6762,diego s.,,san lorenzo,standard,2024-05-04,True
4145,sofía,,asunción,premium,2024-09-28,True
8527,juan r.,63.0,luque,premium,2024-03-27,True
6416,pedro silva,38.0,san lorenzo,premium,2024-04-27,False
6882,juan r.,15.0,limpio,standard,2024-02-11,False
529,maría p.,,asuncion,standard,2024-05-17,True
3542,carla díaz,,luque,premium,2024-12-24,True
6566,luis gómez,,asunción,standard,2024-07-17,True
449,lucía m.,,limpio,standard,2024-12-14,False
8135,maría p.,,san lorenzo,standard,2024-06-05,True
8078,pedro silva,,san lorenzo,standard,2024-10-05,False
940,sofía,,asuncion,premium,2024-07-08,True
9865,lucía m.,,luque,standard,2024-04-14,True
3338,luis gómez,,asuncion,standard,2024-09-19,False
980,diego s.,6.0,luque,standard,2024-09-22,False
9157,marcos r.,34.0,luque,premium,2024-09-25,True
4726,pedro silva,,limpio,standard,2024-09-26,True
451,diego s.,48.0,fernando,premium,2024-04-18,False
3658,marcos r.,13.0,asunción,standard,2024-08-12,True
9472,lucía m.,2.0,asuncion,standard,2024-04-09,True
6770,pedro silva,,limpio,premium,2024-12-14,False
22,juan r.,,asuncion,standard,2024-11-01,True
5330,marcos r.,,fernando,premium,2024-05-02,False
9947,lucía m.,45.0,san lorenzo,premium,2024-07-04,False
5366,marcos r.,40.0,limpio,standard,2024-05-07,False
2505,carla díaz,,san lorenzo,standard,2024-02-08,False
5522,ana lópez,,asunción,standard,2024-06-27,False
5321,sofía,,asuncion,standard,2024-10-16,True
6831,juan r.,1.0,asunción,premium,2024-12-27,False
1579,maría p.,70.0,asunción,premium,2024-02-05,True
6975,sofía,1.0,fernando,standard,2024-07-02,False
5482,maría p.,24.0,asuncion,standard,2024-02-28,True
4750,lucía m.,6.0,luque,premium,2024-08-21,True
1932,luis gómez,,luque,premium,2024-11-16,False
7649,diego s.,,asuncion,premium,2024-02-26,True
9530,maría p.,,asuncion,standard,2024-04-21,True
4934,marcos r.,60.0,san lorenzo,standard,2024-08-09,False
295,diego s.,,asunción,standard,2024-04-03,True
3471,marcos r.,,asuncion,standard,2024-12-07,True
7175,maría p.,,limpio,standard,2024-01-07,True
2537,pedro silva,,asunción,standard,2024-04-22,True
5609,lucía m.,7.0,asunción,premium,2024-11-22,False
2723,sofía,11.0,fernando,standard,2024-02-23,True
7299,sofía,,san lorenzo,standard,2024-09-13,True
8935,juan r.,,asuncion,premium,2024-01-08,True
1712,marcos r.,,limpio,premium,2024-10-06,True
5015,marcos r.,15.0,asuncion,standard,2024-09-16,True
1066,carla díaz,2.0,luque,standard,2024-01-14,True
7099,ana lópez,57.0,asuncion,premium,2024-04-07,False
9628,juan r.,,san lorenzo,standard,2024-09-23,True
8180,maría p.,34.0,limpio,standard,2024-12-02,True
4194,marcos r.,,fernando,standard,2024-11-04,False
4894,lucía m.,14.0,luque,standard,2024-05-13,True
4727,luis gómez,4.0,asuncion,standard,2024-11-19,True
6804,carla díaz,,fernando,standard,2024-09-10,True
3995,carla díaz,,luque,standard,2024-03-24,False
566,ana lópez,,asunción,standard,2024-06-09,True
9835,carla díaz,44.0,fernando,standard,2024-03-02,True
105,carla díaz,,san lorenzo,standard,2024-03-13,False
8421,luis gómez,54.0,san lorenzo,standard,2024-02-12,True
306,sofía,66.0,san lorenzo,standard,2024-02-04,True
3233,juan r.,,fernando,premium,2024-11-24,False
592,carla díaz,51.0,san lorenzo,standard,2024-05-27,False
369,marcos r.,45.0,luque,premium,2024-04-07,False
931,sofía,,asuncion,standard,2024-02-21,True
9216,pedro silva,6.0,asuncion,standard,2024-05-19,True
8087,marcos r.,,san lorenzo,standard,2024-04-05,True
9718,ana lópez,40.0,luque,premium,2024-07-14,True
1914,luis gómez,4.0,san lorenzo,standard,2024-11-19,True
3776,marcos r.,39.0,san lorenzo,standard,2024-12-27,False
9018,lucía m.,43.0,luque,standard,2024-04-18,True
6721,sofía,,asunción,premium,2024-12-13,True
2623,diego s.,11.0,fernando,premium,2024-03-17,False
5154,juan r.,,asuncion,standard,2024-08-18,True
1765,sofía,62.0,san lorenzo,premium,2024-07-10,False
4342,pedro silva,,limpio,standard,2024-10-17,True
9985,maría p.,,san lorenzo,premium,2024-04-24,True
8508,diego s.,14.0,limpio,standard,2024-11-18,True
1165,lucía m.,19.0,san lorenzo,premium,2024-08-21,True
1521,sofía,30.0,fernando,standard,2024-11-06,False
6986,maría p.,,luque,premium,2024-10-28,False
1394,maría p.,,san lorenzo,standard,2024-09-15,False
8529,sofía,18.0,limpio,standard,2024-10-10,False
4568,pedro silva,57.0,fernando,premium,2024-11-13,True
604,sofía,5.0,limpio,standard,2024-04-08,True
2461,ana lópez,0.0,asunción,standard,2024-02-23,True
6478,diego s.,18.0,limpio,premium,2024-04-18,True
5056,carla díaz,2.0,limpio,standard,2024-10-01,True
1997,diego s.,5.0,asuncion,standard,2024-10-24,False
4071,luis gómez,2.0,limpio,standard,2024-12-28,True
1729,luis gómez,1.0,limpio,standard,2024-07-03,False
6399,marcos r.,14.0,asuncion,standard,2024-09-02,False
6167,maría p.,29.0,fernando,standard,2024-05-18,True
842,diego s.,,asuncion,standard,2024-01-04,True
1857,maría p.,,asunción,premium,2024-04-22,False
6029,sofía,,asunción,standard,2024-11-18,True
3046,sofía,4.0,fernando,premium,2024-01-28,True
7698,carla díaz,35.0,asuncion,standard,2024-09-01,True
8152,maría p.,1.0,asuncion,standard,2024-04-27,True
264,carla díaz,,limpio,standard,2024-04-06,True
6699,diego s.,1.0,asunción,standard,2024-09-22,False
643,marcos r.,,san lorenzo,premium,2024-08-21,True
7202,ana lópez,0.0,asunción,standard,2024-08-26,True
1586,diego s.,,asunción,premium,2024-06-14,True
7601,luis gómez,10.0,luque,premium,2024-06-15,False
5471,luis gómez,68.0,san lorenzo,standard,2024-11-14,True
8601,carla díaz,,limpio,standard,2024-06-17,True
5627,sofía,9.0,luque,standard,2024-08-27,False
8072,maría p.,31.0,san lorenzo,premium,2024-05-26,True
3036,luis gómez,9.0,asunción,standard,2024-12-21,True
2433,pedro silva,,san lorenzo,premium,2024-12-07,True
6075,maría p.,28.0,luque,standard,2024-05-07,False
4820,diego s.,14.0,limpio,standard,2024-04-14,False
7286,juan r.,30.0,limpio,standard,2024-07-02,False
6222,luis gómez,44.0,asuncion,standard,2024-12-13,False
5727,ana lópez,51.0,luque,standard,2024-06-18,True
8215,sofía,,fernando,standard,2024-12-13,True
7568,ana lópez,,limpio,premium,2024-09-24,True
5871,maría p.,24.0,luque,premium,2024-04-15,False
4399,juan r.,18.0,san lorenzo,standard,2024-10-03,False
5943,juan r.,,asunción,standard,2024-08-24,False
5958,marcos r.,4.0,limpio,premium,2024-04-12,True
4817,marcos r.,32.0,asunción,premium,2024-11-23,False
3547,diego s.,51.0,asunción,premium,2024-03-17,True
2096,juan r.,29.0,san lorenzo,premium,2024-07-14,True
6241,marcos r.,15.0,asunción,premium,2024-01-28,False
321,sofía,51.0,asuncion,standard,2024-10-15,True
4976,sofía,,asuncion,standard,2024-06-27,True
2219,marcos r.,,san lorenzo,standard,2024-09-25,True
8788,ana lópez,2.0,luque,standard,2024-06-03,True
7843,ana lópez,61.0,fernando,standard,2024-02-28,False
307,ana lópez,60.0,luque,standard,2024-07-19,True
8080,pedro silva,,asuncion,standard,2024-04-18,True
9192,diego s.,,limpio,standard,2024-06-24,False
5521,juan r.,18.0,san lorenzo,premium,2024-08-27,False
1545,maría p.,21.0,san lorenzo,standard,2024-09-01,True
1782,sofía,,luque,premium,2024-03-08,True
9091,luis gómez,,asuncion,standard,2024-03-10,True
9832,diego s.,40.0,fernando,standard,2024-02-24,False
4710,sofía,7.0,fernando,standard,2024-09-28,False
6424,juan r.,0.0,luque,standard,2024-09-14,False
6398,pedro silva,22.0,asunción,standard,2024-03-26,True
6535,juan r.,,fernando,standard,2024-10-09,False
285,juan r.,1.0,fernando,premium,2024-02-17,True
4698,sofía,,asuncion,premium,2024-07-11,True
6773,ana lópez,45.0,san lorenzo,standard,2024-12-04,True
4748,carla díaz,,asunción,standard,2024-04-27,True
3722,juan r.,,fernando,standard,2024-03-21,False
2842,maría p.,12.0,asunción,premium,2024-06-26,True
6829,juan r.,,asuncion,standard,2024-05-15,True
482,sofía,2.0,luque,premium,2024-10-08,True
473,marcos r.,53.0,fernando,premium,2024-10-19,True
2353,pedro silva,,san lorenzo,standard,2024-12-23,True
4423,sofía,,asunción,standard,2024-03-04,True
1307,ana lópez,,luque,standard,2024-02-15,False
5483,lucía m.,,limpio,standard,2024-01-17,True
3692,luis gómez,,asuncion,standard,2024-10-16,True
269,ana lópez,61.0,limpio,standard,2024-08-19,False
7361,maría p.,9.0,asuncion,standard,2024-12-14,False
8842,pedro silva,,limpio,premium,2024-12-20,True
7171,pedro silva,45.0,asunción,standard,2024-09-24,True
8164,maría p.,44.0,asunción,premium,2024-04-02,False
9184,maría p.,60.0,asuncion,premium,2024-07-01,True
6259,diego s.,13.0,san lorenzo,standard,2024-02-26,False
4692,marcos r.,10.0,limpio,standard,2024-03-26,False
2259,lucía m.,,limpio,standard,2024-10-05,True
8105,ana lópez,10.0,limpio,standard,2024-12-06,False
5596,ana lópez,68.0,fernando,standard,2024-11-08,True
5838,lucía m.,57.0,asuncion,standard,2024-04-26,True
9494,pedro silva,53.0,san lorenzo,premium,2024-07-04,True
4459,pedro silva,2.0,limpio,premium,2024-09-21,False
6233,pedro silva,,fernando,premium,2024-01-18,False
4181,marcos r.,1.0,san lorenzo,standard,2024-05-17,True
7163,juan r.,8.0,luque,standard,2024-04-07,True
8648,carla díaz,43.0,luque,premium,2024-07-19,True
1101,marcos r.,24.0,asunción,standard,2024-07-02,True
4269,marcos r.,,asuncion,standard,2024-01-16,True
1871,juan r.,35.0,san lorenzo,premium,2024-12-27,False
1086,juan r.,11.0,asunción,premium,2024-06-02,True
2896,luis gómez,23.0,san lorenzo,standard,2024-11-03,True
663,luis gómez,13.0,asunción,standard,2024-06-02,False
7449,marcos r.,12.0,limpio,premium,2024-11-20,True
71,pedro silva,4.0,san lorenzo,standard,2024-11-13,True
9982,sofía,,luque,premium,2024-05-20,True
328,marcos r.,,san lorenzo,standard,2024-09-25,True
9061,luis gómez,,asuncion,standard,2024-09-11,True
4743,ana lópez,12.0,san lorenzo,standard,2024-06-11,False
8309,sofía,10.0,san lorenzo,standard,2024-03-04,True
4170,juan r.,,fernando,premium,2024-10-15,True
1904,juan r.,8.0,san lorenzo,standard,2024-06-18,False
5629,luis gómez,,asunción,premium,2024-07-11,False
9598,carla díaz,2.0,limpio,premium,2024-12-17,True
9548,luis gómez,,limpio,standard,2024-03-26,True
4105,maría p.,14.0,fernando,standard,2024-01-04,True
2977,ana lópez,0.0,limpio,standard,2024-08-27,False
8908,carla díaz,21.0,asuncion,standard,2024-12-20,True
9737,ana lópez,,luque,standard,2024-07-25,False
471,diego s.,,fernando,standard,2024-10-04,True
8578,sofía,0.0,limpio,standard,2024-10-02,True
2261,juan r.,,asunción,standard,2024-01-25,True
2738,lucía m.,21.0,asunción,standard,2024-11-07,True
7135,lucía m.,,fernando,premium,2024-12-23,True
6320,carla díaz,,san lorenzo,premium,2024-10-21,False
5216,lucía m.,40.0,limpio,standard,2024-01-17,True
4408,luis gómez,,asuncion,premium,2024-05-14,False
9411,carla díaz,39.0,asuncion,standard,2024-03-21,True
9904,diego s.,48.0,luque,premium,2024-02-24,False
8757,luis gómez,26.0,san lorenzo,standard,2024-08-25,True
385,lucía m.,,san lorenzo,premium,2024-10-25,True
1678,pedro silva,,san lorenzo,standard,2024-03-25,True
8920,ana lópez,,limpio,premium,2024-07-14,False
1631,ana lópez,35.0,luque,premium,2024-10-22,True
8541,luis gómez,36.0,luque,standard,2024-02-08,True
8611,lucía m.,,asuncion,premium,2024-08-20,True
8412,juan r.,55.0,asuncion,premium,2024-05-26,True
8565,diego s.,28.0,asunción,standard,2024-05-25,True
6786,juan r.,13.0,asuncion,standard,2024-05-10,True
7542,juan r.,13.0,asunción,standard,2024-03-14,True
8191,ana lópez,50.0,asuncion,standard,2024-12-15,False
5888,juan r.,59.0,asuncion,premium,2024-08-22,False
7274,lucía m.,,limpio,premium,2024-02-13,False
8438,maría p.,51.0,fernando,premium,2024-04-22,False
674,pedro silva,,fernando,standard,2024-02-26,True
4624,marcos r.,,san lorenzo,premium,2024-03-24,False
102,sofía,,asuncion,standard,2024-05-26,False
7292,ana lópez,,luque,standard,2024-07-16,True
8557,pedro silva,7.0,san lorenzo,premium,2024-04-24,True
5795,carla díaz,18.0,limpio,premium,2024-08-19,True
3777,sofía,30.0,fernando,standard,2024-11-21,True
1417,luis gómez,37.0,san lorenzo,standard,2024-03-02,True
4270,sofía,3.0,limpio,standard,2024-09-13,False
3764,maría p.,46.0,limpio,premium,2024-07-25,True
2668,maría p.,13.0,asuncion,premium,2024-08-06,True
8117,diego s.,46.0,asuncion,standard,2024-12-22,True
8585,maría p.,53.0,asuncion,standard,2024-09-20,True
9805,ana lópez,,asuncion,standard,2024-10-18,False
8324,diego s.,49.0,san lorenzo,standard,2024-11-06,True
